,Mat,Inn,NO,Runs,Avg,100,50
431,0.9786123189774533,0.8773115804169417,0.6947727438492468,0.3943611869010788,0.2784994867784023,-0.09573744332683022,0.5985173611045524
432,0.05854819334254766,0.06674202663001165,-0.4263952126817434,0.3898651363088737,1.7021408745759417,0.6083579149559352,0.33748147910708776
433,0.29856492176904476,0.48430816039903624,0.05410534011725243,0.3827999139496942,0.7035385741929558,0.3736594621950134,0.07644559710962315
434,0.13855376948471337,0.28780645039008346,-0.26622836174874476,0.3827999139496942,1.032755645121137,-0.33043589608775203,0.9900711841007493
435,0.21855934562687906,0.28780645039008346,-0.4263952126817434,0.3770192774740019,0.9554135889571359,0.3736594621950134,0.7290353021032847
436,0.33856770984012763,0.33693187789232165,-0.586562063614742,0.3763769845322583,0.787040617131081,0.6083579149559352,0.33748147910708776
437,0.25856213369796194,0.3614945916434408,-0.4263952126817434,0.37509239864877114,0.7836184022565676,0.6083579149559352,0.5985173611045524
438,1.058617895119619,0.8036234391635845,0.5346058929162483,0.3744501057070275,0.30108610495019006,-0.33043589608775203,0.20696353810835544
439,0.21855934562687906,0.28780645039008346,-0.26622836174874476,0.37316551982354035,1.006062369099933,0.1389610094340916,0.7290353021032847
440,0.37857049791121045,0.43518273289679804,0.5346058929162483,0.37316551982354035,0.945146944333596,-0.09573744332683022,0.7290353021032847
441,0.8186011666931219,0.8527488666658226,-0.26622836174874476,0.3712386409983096,0.10191319925351507,-0.09573744332683022,0.20696353810835544
442,0.09855098141363051,0.14043016788336893,-0.586562063614742,0.36995405511482243,1.2771017871613877,0.6083579149559352,0.33748147910708776
443,0.17855655755579622,0.28780645039008346,-0.10606151081574618,0.3673848833478481,1.0539733773431197,0.1389610094340916,0.33748147910708776
444,1.018615107048536,0.8281861529147035,1.015106445715244,0.3641734186391301,0.3448904553439605,-0.33043589608775203,0.07644559710962315
445,0.13855376948471337,0.2141183091367262,-0.586562063614742,0.3609619539304122,1.0354934170207477,0.3736594621950134,0.5985173611045524
446,0.21855934562687906,0.3123691641412026,-0.10606151081574618,0.3603196609886686,0.9697868914300919,-0.09573744332683022,0.5985173611045524
447,-0.10146295894178374,0.017616599127773462,0.21427219105025105,0.35710819627995066,2.327721753636976,0.6083579149559352,0.07644559710962315
448,0.13855376948471337,0.3123691641412026,0.21427219105025105,0.35518131745471987,1.0854577541886419,0.6083579149559352,0.20696353810835544
449,0.17855655755579622,0.11586745413224983,0.3744390419832496,0.3538967315712327,1.9033671091973243,-0.09573744332683022,0.8595532431020171
450,0.05854819334254766,0.06674202663001165,-0.10606151081574618,0.3538967315712327,1.7856429175140665,1.077754820477779,-0.18459028488784146
451,0.498578862124459,0.5088708741501553,0.6947727438492468,0.35325443862948913,0.7795117444071514,-0.33043589608775203,0.4679994201058201
452,0.09855098141363051,0.18955559538560712,-0.4263952126817434,0.34683150921205325,1.1306309905322178,0.3736594621950134,0.5985173611045524
453,1.2586318354750332,0.8773115804169417,1.6557738494472383,0.34683150921205325,0.37705927516438564,-0.33043589608775203,0.4679994201058201
454,0.25856213369796194,0.38605730539455985,0.5346058929162483,0.3436200445033353,0.9855290798528534,0.3736594621950134,0.20696353810835544
455,0.21855934562687906,0.28780645039008346,0.05410534011725243,0.34169316567810454,1.0457600616442875,0.3736594621950134,0.07644559710962315
456,0.33856770984012763,0.38605730539455985,-0.4263952126817434,0.33976628685287374,0.6453609213262297,-0.33043589608775203,0.5985173611045524
457,0.01854540527146481,0.11586745413224983,-0.26622836174874476,0.33655482214415583,1.4194659259411415,0.3736594621950134,0.33748147910708776
458,0.25856213369796194,0.48430816039903624,-0.586562063614742,0.33527023626066865,0.4242858404326695,-0.09573744332683022,0.4679994201058201
459,0.5785844382666248,0.7544980116613462,0.5346058929162483,0.33462794331892504,0.28397503057762347,0.1389610094340916,0.4679994201058201
460,0.33856770984012763,0.48430816039903624,0.05410534011725243,0.33270106449369424,0.5823921676351845,-0.33043589608775203,0.7290353021032847
461,4.618866033445993,3.333582955528851,8.382781588633181,0.33141647861020707,-0.5832142186240507,-0.33043589608775203,-0.3151082258865738
462,0.5785844382666248,0.6562471566568698,0.21427219105025105,0.3307741856684635,0.34283712641925246,0.1389610094340916,-0.054072343889109156
463,3.0187545106026787,2.228260836728492,3.73794291157622,0.3249935491927712,-0.4518011674427394,-0.33043589608775203,-0.18459028488784146
464,0.4585760740533762,0.43518273289679804,0.21427219105025105,0.3198552056588225,0.6925874865945133,-0.09573744332683022,0.5985173611045524
465,0.33856770984012763,0.41062001914567897,0.05410534011725243,0.3172860338918481,0.6857430568454868,-0.33043589608775203,0.8595532431020171
466,0.5385816501955418,0.6071217291546317,-0.586562063614742,0.31664374095010456,0.21621517606225993,-0.09573744332683022,0.33748147910708776
467,0.778598378622039,0.5334335879012744,0.8549395947822455,0.31664374095010456,0.6843741708956815,0.3736594621950134,0.20696353810835544
468,2.978751722531596,2.424762546737445,3.2574423587772245,0.3121476903578994,-0.5640498153267761,-0.33043589608775203,-0.054072343889109156
469,0.5385816501955418,0.41062001914567897,0.5346058929162483,0.31086310447441223,0.8315294104997542,0.1389610094340916,0.5985173611045524
470,0.4585760740533762,0.6562471566568698,-0.4263952126817434,0.3082939327074379,0.1703574967437814,-0.33043589608775203,0.8595532431020171
471,0.33856770984012763,0.3123691641412026,-0.10606151081574618,0.3070093468239507,0.8205783229013114,0.1389610094340916,0.4679994201058201
472,0.21855934562687906,0.3614945916434408,-0.4263952126817434,0.3057247609404635,0.6077165577065832,0.1389610094340916,0.33748147910708776
473,2.138693173038856,1.5896302791993955,3.8981097625092187,0.3037978821152328,-0.0999974783427705,-0.09573744332683022,-0.18459028488784146
474,0.21855934562687906,0.18955559538560712,-0.4263952126817434,0.30315558917348917,0.9978490534011013,0.3736594621950134,0.20696353810835544
475,0.6585900144087904,0.5579963016523936,0.05410534011725243,0.3005864174065148,0.38390370491341236,-0.33043589608775203,0.4679994201058201
476,0.09855098141363051,0.2386810228878453,0.3744390419832496,0.29930183152302764,1.2079730466962189,-0.09573744332683022,0.4679994201058201
477,0.9386095309063703,1.0983760041770136,0.6947727438492468,0.2973749526977969,-0.1102641229663106,-0.33043589608775203,0.33748147910708776
478,0.4585760740533762,0.5334335879012744,-0.26622836174874476,0.29352119504733537,0.33188603882080986,-0.09573744332683022,0.4679994201058201
479,0.778598378622039,0.9264370079191799,0.6947727438492468,0.2922366091638482,0.03346890176324876,-0.33043589608775203,0.20696353810835544
480,0.8586039547642047,0.5825590154035126,0.21427219105025105,0.290952023280361,0.3620015297165271,-0.09573744332683022,0.20696353810835544
481,0.17855655755579622,0.14043016788336893,-0.4263952126817434,0.2870982656298995,1.0902488550129605,0.1389610094340916,0.5985173611045524
482,0.01854540527146481,0.017616599127773462,-0.4263952126817434,0.2851713868046687,1.5241857011012492,0.843056367716857,-0.054072343889109156
483,-0.18146853508394944,-0.17888511088117928,-0.586562063614742,0.28260221503769434,2.479668094065367,0.3736594621950134,0.4679994201058201
484,-0.02145738279961804,-0.056071542125583816,-0.26622836174874476,0.28260221503769434,1.9971357967589891,0.6083579149559352,-0.054072343889109156
485,0.33856770984012763,0.5334335879012744,0.3744390419832496,0.2819599220959507,0.45919243215270517,0.1389610094340916,0.20696353810835544
486,0.5385816501955418,0.5825590154035126,-0.10606151081574618,0.28131762915420716,0.27028617107957026,-0.09573744332683022,-0.054072343889109156
487,5.298913430654401,4.488030501831449,13.668287669422135,0.28003304327072,-0.7194183706296806,-0.33043589608775203,-0.3151082258865738
488,0.6185872263377076,0.6071217291546317,0.21427219105025105,0.27939075032897637,0.3004016619752873,0.1389610094340916,0.20696353810835544
489,0.13855376948471337,0.18955559538560712,-0.4263952126817434,0.27425240679502766,0.9095559096386574,0.3736594621950134,0.07644559710962315
490,0.6585900144087904,0.6071217291546317,0.05410534011725243,0.27425240679502766,0.254543982656809,-0.09573744332683022,0.33748147910708776
491,0.17855655755579622,0.11586745413224983,-0.26622836174874476,0.27425240679502766,1.2052352747966077,0.3736594621950134,0.33748147910708776
492,0.09855098141363051,0.09130474038113073,-0.10606151081574618,0.2736101138532841,1.3811371193465922,0.1389610094340916,0.7290353021032847
493,0.13855376948471337,0.16499288163448803,-0.26622836174874476,0.2736101138532841,1.04644450461919,0.843056367716857,0.07644559710962315
494,1.9786820207545246,1.6141929929505148,1.815940700380237,0.26911406326107895,-0.37377466830383577,-0.33043589608775203,-0.18459028488784146
495,1.5786541400436962,1.3440031416882046,1.3354401475812412,0.26397571972713024,-0.26768600719392294,-0.33043589608775203,-0.054072343889109156
496,0.13855376948471337,0.28780645039008346,-0.4263952126817434,0.25883737619318153,0.632356504803079,0.3736594621950134,-0.054072343889109156
497,0.25856213369796194,0.14043016788336893,-0.10606151081574618,0.25755279030969436,1.1477420649047845,0.1389610094340916,0.4679994201058201
498,0.5785844382666248,0.6071217291546317,1.1752732966482426,0.2569104973679508,0.4838323792492012,-0.09573744332683022,0.07644559710962315
499,0.09855098141363051,0.11586745413224983,-0.26622836174874476,0.2562682044262072,1.1436354070553683,0.6083579149559352,0.07644559710962315
500,0.25856213369796194,0.43518273289679804,-0.26622836174874476,0.25434132560097644,0.3928014635871469,-0.33043589608775203,0.4679994201058201
501,0.05854819334254766,0.06674202663001165,-0.4263952126817434,0.24727610324179694,1.1956530731479704,0.3736594621950134,0.20696353810835544
502,0.05854819334254766,0.18955559538560712,-0.10606151081574618,0.24534922441656618,0.9554135889571359,-0.09573744332683022,0.20696353810835544
503,0.33856770984012763,0.38605730539455985,-0.26622836174874476,0.2434223455913354,0.44961023050406806,-0.09573744332683022,0.5985173611045524
504,-0.10146295894178374,0.017616599127773462,-0.4263952126817434,0.24085317382436106,1.355812729275194,0.1389610094340916,0.4679994201058201
505,0.4185732859822933,0.5334335879012744,-0.26622836174874476,0.233145658523438,0.1977352157398878,-0.33043589608775203,0.5985173611045524
506,0.5785844382666248,0.5579963016523936,-0.10606151081574618,0.23121877969820723,0.19362855789047193,-0.09573744332683022,0.07644559710962315
507,0.4585760740533762,0.28780645039008346,0.21427219105025105,0.23121877969820723,0.778827301432249,-0.09573744332683022,0.33748147910708776
508,0.13855376948471337,0.11586745413224983,-0.586562063614742,0.22993419381472005,0.9054492517892417,0.1389610094340916,0.5985173611045524
509,0.21855934562687906,0.2141183091367262,-0.4263952126817434,0.22800731498948928,0.7090141179921773,-0.09573744332683022,0.4679994201058201
510,0.09855098141363051,0.16499288163448803,0.05410534011725243,0.2267227291060021,1.0416534037948713,0.1389610094340916,0.20696353810835544
511,0.17855655755579622,0.18955559538560712,-0.26622836174874476,0.2267227291060021,0.8281071956252406,0.1389610094340916,0.20696353810835544
512,0.37857049791121045,0.5334335879012744,-0.4263952126817434,0.2267227291060021,0.15119309344650675,-0.09573744332683022,0.20696353810835544
513,0.29856492176904476,0.41062001914567897,-0.26622836174874476,0.222226678513797,0.35447265699259783,0.1389610094340916,0.4679994201058201
514,0.05854819334254766,0.2141183091367262,-0.586562063614742,0.2209420926303098,0.632356504803079,0.1389610094340916,0.33748147910708776
515,-0.02145738279961804,-0.17888511088117928,-0.4263952126817434,0.21773062792159187,2.327721753636976,0.6083579149559352,-0.054072343889109156
516,-0.06146017087070089,-0.031508828374464726,-0.26622836174874476,0.2158037490963611,1.577572253143657,0.1389610094340916,0.4679994201058201
517,0.01854540527146481,0.14043016788336893,-0.586562063614742,0.21066540556241237,0.7774584154824437,0.1389610094340916,0.33748147910708776
518,-0.18146853508394944,-0.22801053838341748,-0.26622836174874476,0.21002311262066878,2.933453786425832,0.3736594621950134,0.20696353810835544
519,0.13855376948471337,0.16499288163448803,-0.4263952126817434,0.2093808196789252,0.7740362006079303,-0.09573744332683022,0.33748147910708776
520,0.29856492176904476,0.4597454466479171,-0.4263952126817434,0.208096233795438,0.2080018603634279,0.3736594621950134,-0.054072343889109156
521,0.37857049791121045,0.48430816039903624,0.3744390419832496,0.20745394085369442,0.3578948718671112,-0.09573744332683022,0.33748147910708776
522,-0.02145738279961804,0.06674202663001165,-0.26622836174874476,0.20616935497020725,1.1333687624318285,0.1389610094340916,0.20696353810835544
523,0.6185872263377076,0.8527488666658226,0.3744390419832496,0.20167330437800213,-0.11094856594121312,-0.09573744332683022,0.07644559710962315
524,0.05854819334254766,0.14043016788336893,-0.26622836174874476,0.20167330437800213,0.882862633617454,0.3736594621950134,-0.18459028488784146
525,0.5785844382666248,0.38605730539455985,0.21427219105025105,0.19910413261102777,0.4694590767762452,-0.33043589608775203,0.20696353810835544
526,0.498578862124459,0.5334335879012744,0.5346058929162483,0.197177253785797,0.2921883462764555,-0.09573744332683022,0.20696353810835544
527,1.4986485639015303,1.0738132904258944,1.4956069985142397,0.1926812031935919,-0.1698106617828421,-0.33043589608775203,0.07644559710962315
528,0.13855376948471337,0.09130474038113073,0.05410534011725243,0.1920389102518483,1.1696442401016696,-0.09573744332683022,0.4679994201058201
529,0.05854819334254766,0.09130474038113073,-0.26622836174874476,0.1920389102518483,0.9999023823258089,-0.09573744332683022,0.33748147910708776
530,0.8586039547642047,0.8281861529147035,1.9761075513132356,0.19075432436836112,0.1683041678190733,-0.33043589608775203,0.20696353810835544
531,0.25856213369796194,0.41062001914567897,0.21427219105025105,0.18818515260138677,0.3941703495369522,-0.33043589608775203,0.33748147910708776
532,1.4186429877593647,1.0246878629236562,0.6947727438492468,0.18433139495092524,-0.24304606009742707,-0.33043589608775203,-0.18459028488784146
533,1.9786820207545246,1.19662685918149,1.1752732966482426,0.18240451612569447,-0.3149125724622068,-0.33043589608775203,-0.054072343889109156
534,0.13855376948471337,0.2632437366389644,0.05410534011725243,0.18240451612569447,0.6303031758783709,-0.09573744332683022,0.4679994201058201
535,0.33856770984012763,0.33693187789232165,-0.4263952126817434,0.17983534435872012,0.32914826692119925,-0.09573744332683022,0.4679994201058201
536,3.0987600867448446,2.301948977981849,5.499778271839205,0.17983534435872012,-0.5469387409542096,-0.33043589608775203,-0.4456261668853061
537,0.21855934562687906,0.43518273289679804,-0.4263952126817434,0.17855075847523294,0.17377971161829475,-0.33043589608775203,0.4679994201058201
538,0.4585760740533762,0.6071217291546317,-0.10606151081574618,0.175339293766515,0.011566726566363521,-0.33043589608775203,0.33748147910708776
539,-0.10146295894178374,-0.105196969627822,-0.26622836174874476,0.17405470788302782,1.7787984877650398,0.6083579149559352,0.07644559710962315
540,0.6185872263377076,0.5579963016523936,0.05410534011725243,0.1702009502325663,0.08822433975546186,-0.33043589608775203,0.20696353810835544
541,2.7787377821761816,2.252823550479611,2.7769418059782285,0.1702009502325663,-0.6838273359347422,-0.33043589608775203,-0.4456261668853061
542,1.9786820207545246,1.5650675654482764,2.7769418059782285,0.1695586572908227,-0.4093657029987742,-0.33043589608775203,0.07644559710962315
543,0.33856770984012763,0.43518273289679804,-0.4263952126817434,0.1689163643490791,0.15119309344650675,-0.09573744332683022,0.20696353810835544
544,-0.06146017087070089,0.04217931287889255,-0.26622836174874476,0.16570489964036114,1.0697155657658808,-0.09573744332683022,0.33748147910708776
545,0.33856770984012763,0.4597454466479171,-0.26622836174874476,0.16506260669861755,0.14161089179786965,-0.09573744332683022,0.07644559710962315
546,0.9386095309063703,0.7790607254124653,1.1752732966482426,0.16442031375687396,0.015673384415779656,-0.09573744332683022,0.07644559710962315
547,0.01854540527146481,0.09130474038113073,-0.586562063614742,0.16442031375687396,0.7589784551600718,-0.09573744332683022,0.33748147910708776
548,1.0986206831907017,0.9264370079191799,1.3354401475812412,0.16377802081513038,-0.115055223790629,-0.33043589608775203,0.33748147910708776
549,0.09855098141363051,-0.006946114623345632,-0.586562063614742,0.1618511419898996,1.0546578203180224,-0.09573744332683022,0.5985173611045524
550,-0.06146017087070089,0.04217931287889255,-0.26622836174874476,0.16120884904815602,1.0526044913933141,0.1389610094340916,-0.054072343889109156
551,-0.2214713231550323,-0.22801053838341748,-0.26622836174874476,0.16056655610641243,2.623401118794926,0.3736594621950134,0.20696353810835544
552,0.17855655755579622,0.33693187789232165,-0.10606151081574618,0.15799738433943808,0.35721042889220844,-0.33043589608775203,0.33748147910708776
553,-0.1414657470128666,-0.20344782463229838,-0.26622836174874476,0.1573550913976945,2.3824771916291887,0.3736594621950134,0.33748147910708776
554,-0.10146295894178374,-0.056071542125583816,0.05410534011725243,0.1567127984559509,1.6946120018520123,0.1389610094340916,0.33748147910708776
555,0.21855934562687906,0.3123691641412026,-0.10606151081574618,0.15542821257246373,0.3955392354867575,0.3736594621950134,-0.18459028488784146
556,-0.02145738279961804,0.09130474038113073,-0.4263952126817434,0.15478591963072014,0.7945694898550102,0.1389610094340916,0.5985173611045524
557,-0.18146853508394944,-0.15432239713006018,-0.4263952126817434,0.15350133374723296,1.8246561670835182,0.3736594621950134,0.07644559710962315
558,-0.06146017087070089,0.09130474038113073,-0.26622836174874476,0.15285904080548937,0.8602760154456657,0.1389610094340916,0.07644559710962315
559,-0.18146853508394944,-0.0806342558767029,-0.4263952126817434,0.15221674786374578,1.418097039991336,0.3736594621950134,0.07644559710962315
560,0.01854540527146481,0.14043016788336893,0.05410534011725243,0.1515744549220022,0.85616935759625,0.1389610094340916,-0.054072343889109156
561,1.9786820207545246,1.3931285691904427,1.6557738494472383,0.1515744549220022,-0.43674342199488075,-0.33043589608775203,-0.4456261668853061
562,-0.10146295894178374,0.017616599127773462,-0.586562063614742,0.15028986903851502,0.9280358699610295,0.1389610094340916,0.33748147910708776
563,0.6185872263377076,0.6316844429057508,0.05410534011725243,0.14964757609677143,-0.043188711425849576,-0.33043589608775203,0.07644559710962315
564,0.01854540527146481,0.14043016788336893,-0.586562063614742,0.14900528315502784,0.5844454965598926,-0.09573744332683022,0.20696353810835544
565,0.13855376948471337,0.2386810228878453,0.21427219105025105,0.1457938184463099,0.6337253907528843,-0.09573744332683022,0.20696353810835544
566,0.05854819334254766,0.2141183091367262,-0.586562063614742,0.14386693962107913,0.4099125379597135,-0.09573744332683022,0.4679994201058201
567,0.21855934562687906,0.2632437366389644,-0.4263952126817434,0.14258235373759195,0.3592637578169165,0.1389610094340916,0.20696353810835544
568,0.21855934562687906,0.16499288163448803,-0.26622836174874476,0.139370889028874,0.6131921015058044,-0.09573744332683022,0.33748147910708776
569,0.29856492176904476,0.2386810228878453,0.3744390419832496,0.13872859608713042,0.6734230832972389,-0.09573744332683022,0.4679994201058201
570,0.05854819334254766,0.16499288163448803,0.05410534011725243,0.13680171726189966,0.7329696221137704,-0.09573744332683022,0.20696353810835544
571,0.05854819334254766,0.14043016788336893,-0.4263952126817434,0.1348748384366689,0.5981343560579458,0.3736594621950134,-0.18459028488784146
572,0.6985928024798733,0.5334335879012744,1.6557738494472383,0.1348748384366689,0.433183599106404,-0.33043589608775203,0.33748147910708776
573,-0.06146017087070089,0.09130474038113073,-0.4263952126817434,0.13294795961143813,0.7192807626157172,0.1389610094340916,0.33748147910708776
574,0.29856492176904476,0.2632437366389644,-0.586562063614742,0.13102108078620736,0.2832905876027207,-0.09573744332683022,0.4679994201058201
575,1.6986625042569448,1.491379424194919,1.3354401475812412,0.128451909019233,-0.5421476401298909,-0.33043589608775203,-0.18459028488784146
576,2.7387349941050987,1.8598201304617057,3.097275507844226,0.12780961607748942,-0.584583104573856,-0.33043589608775203,-0.4456261668853061
577,-0.10146295894178374,0.04217931287889255,-0.26622836174874476,0.12588273725225865,0.9177692253374896,0.1389610094340916,-0.054072343889109156
578,2.138693173038856,1.515942137946038,1.4956069985142397,0.12524044431051506,-0.5469387409542096,-0.33043589608775203,-0.4456261668853061
579,2.7387349941050987,2.1545726954751347,5.019277719040209,0.12331356548528428,-0.59074309134798,-0.33043589608775203,-0.4456261668853061
580,4.57886324537491,3.8493999443023523,9.183615843298174,0.1226712725435407,-0.8658891672588506,-0.33043589608775203,-0.4456261668853061
581,1.058617895119619,0.9755624354214181,0.21427219105025105,0.12138668666005352,-0.3676146815297118,-0.33043589608775203,0.07644559710962315
582,-0.06146017087070089,0.017616599127773462,0.21427219105025105,0.12138668666005352,1.2812084450108034,0.1389610094340916,0.07644559710962315
583,0.29856492176904476,0.2386810228878453,0.6947727438492468,0.12138668666005352,0.7487118105365317,-0.33043589608775203,0.33748147910708776
584,0.01854540527146481,0.11586745413224983,-0.10606151081574618,0.12138668666005352,0.7487118105365317,0.1389610094340916,0.07644559710962315
585,0.29856492176904476,0.3123691641412026,-0.10606151081574618,0.11753292900959199,0.2894505743768449,-0.33043589608775203,0.5985173611045524
586,1.018615107048536,0.9018742941680609,0.6947727438492468,0.11753292900959199,-0.26768600719392294,-0.33043589608775203,-0.18459028488784146
587,0.33856770984012763,0.33693187789232165,-0.10606151081574618,0.1168906360678484,0.24427733803326912,-0.33043589608775203,0.20696353810835544
588,1.2586318354750332,1.221189572932609,1.6557738494472383,0.1168906360678484,-0.3908857426764023,-0.09573744332683022,-0.18459028488784146
589,0.33856770984012763,0.18955559538560712,0.05410534011725243,0.11560605018436122,0.5960810271332377,-0.09573744332683022,0.20696353810835544
590,0.17855655755579622,0.16499288163448803,0.3744390419832496,0.11367917135913046,0.7938850468801074,-0.09573744332683022,0.20696353810835544
591,0.05854819334254766,0.2141183091367262,-0.26622836174874476,0.11367917135913046,0.4208636255581561,-0.09573744332683022,-0.054072343889109156
592,0.25856213369796194,0.33693187789232165,-0.586562063614742,0.11303687841738687,0.11833983065117912,-0.09573744332683022,0.07644559710962315
593,0.21855934562687906,0.3123691641412026,-0.4263952126817434,0.11175229253389969,0.19020634301595857,-0.09573744332683022,0.07644559710962315
594,0.8586039547642047,0.5579963016523936,1.815940700380237,0.1111099995921561,0.3633704156663324,-0.33043589608775203,0.20696353810835544
595,0.6185872263377076,0.41062001914567897,0.05410534011725243,0.1111099995921561,0.15050865047160422,-0.09573744332683022,-0.054072343889109156
596,0.8586039547642047,0.7053725841591081,1.6557738494472383,0.10789853488343816,0.07111326538289528,-0.33043589608775203,-0.18459028488784146
597,1.6986625042569448,1.1720641454303709,1.015106445715244,0.10597165605820738,-0.4387967509195888,-0.33043589608775203,0.33748147910708776
598,-0.301476899297198,-0.2525732521345366,-0.26622836174874476,0.10597165605820738,2.5104680279359863,0.843056367716857,-0.18459028488784146
599,0.05854819334254766,0.14043016788336893,0.21427219105025105,0.1046870701747202,0.7610317840847796,0.1389610094340916,-0.3151082258865738
600,2.098690384967773,1.515942137946038,3.2574423587772245,0.10276019134948944,-0.44358785174390736,-0.33043589608775203,-0.3151082258865738
601,0.6985928024798733,0.5825590154035126,0.6947727438492468,0.10147560546600226,0.02251781416480614,-0.33043589608775203,0.07644559710962315
602,-0.26147411122611514,-0.22801053838341748,-0.586562063614742,0.10083331252425867,1.8670916315274833,0.3736594621950134,0.33748147910708776
603,0.13855376948471337,0.14043016788336893,0.05410534011725243,0.0995487266407715,0.6713697543725308,0.3736594621950134,-0.3151082258865738
604,0.498578862124459,0.5334335879012744,0.3744390419832496,0.09826414075728432,0.014304498465974116,0.1389610094340916,-0.18459028488784146
605,0.01854540527146481,0.09130474038113073,-0.4263952126817434,0.09762184781554073,0.5981343560579458,0.1389610094340916,-0.054072343889109156
606,0.17855655755579622,0.2141183091367262,-0.10606151081574618,0.09697955487379714,0.4215480685330589,-0.09573744332683022,0.07644559710962315
607,1.1386234712617846,0.9755624354214181,1.3354401475812412,0.09569496899030996,-0.28958818239080814,-0.33043589608775203,0.07644559710962315
608,-0.26147411122611514,-0.22801053838341748,-0.26622836174874476,0.09569496899030996,2.216841991702744,0.6083579149559352,-0.054072343889109156
609,-0.10146295894178374,0.017616599127773462,-0.4263952126817434,0.09505267604856638,0.8007294766291342,-0.09573744332683022,0.4679994201058201
610,0.29856492176904476,0.4597454466479171,-0.26622836174874476,0.09441038310682279,-0.025393194078380227,-0.09573744332683022,-0.054072343889109156
611,1.338637411617199,0.950999721670299,0.6947727438492468,0.09312579722333561,-0.34981916418224257,-0.33043589608775203,-0.054072343889109156
612,1.5386513519726133,1.515942137946038,2.1362744022462343,0.09312579722333561,-0.5476231839291122,-0.33043589608775203,-0.4456261668853061
613,0.17855655755579622,0.2141183091367262,-0.26622836174874476,0.09119891839810484,0.3524193280678898,-0.33043589608775203,0.07644559710962315
614,0.05854819334254766,0.18955559538560712,-0.10606151081574618,0.09055662545636126,0.4550857743032892,-0.33043589608775203,0.33748147910708776
615,0.25856213369796194,0.3614945916434408,0.3744390419832496,0.08862974663113049,0.2511217677822956,-0.33043589608775203,0.20696353810835544
616,-0.26147411122611514,-0.17888511088117928,-0.26622836174874476,0.08734516074764331,1.7911184613132876,0.1389610094340916,0.33748147910708776
617,-0.1414657470128666,-0.1297596833789411,-0.586562063614742,0.08606057486415614,1.2332974367676173,0.1389610094340916,-0.054072343889109156
618,0.21855934562687906,0.2141183091367262,-0.10606151081574618,0.08606057486415614,0.3873259197879257,0.1389610094340916,-0.054072343889109156
619,0.25856213369796194,0.28780645039008346,0.05410534011725243,0.08541828192241255,0.2867128024772341,-0.09573744332683022,0.07644559710962315
620,1.338637411617199,0.9018742941680609,1.815940700380237,0.08349140309718178,-0.18418396425579808,-0.33043589608775203,-0.18459028488784146
621,0.4185732859822933,0.4597454466479171,0.8549395947822455,0.08220681721369459,0.19020634301595857,-0.33043589608775203,0.07644559710962315
622,0.13855376948471337,0.18955559538560712,0.6947727438492468,0.081564524271951,0.7493962535114345,-0.09573744332683022,0.07644559710962315
623,-0.3414796873682808,-0.37538682089013203,-0.586562063614742,0.081564524271951,3.2085998623367025,0.3736594621950134,-0.054072343889109156
624,-0.02145738279961804,0.06674202663001165,-0.26622836174874476,0.081564524271951,0.6754764122219467,0.1389610094340916,0.07644559710962315
625,0.5385816501955418,0.5579963016523936,0.5346058929162483,0.07899535250497665,-0.032237623827406955,-0.33043589608775203,-0.054072343889109156
626,0.25856213369796194,0.14043016788336893,0.3744390419832496,0.07771076662148947,0.7343385080635759,0.1389610094340916,-0.054072343889109156
627,0.778598378622039,0.680809870407989,0.6947727438492468,0.0764261807380023,-0.14996181551066493,-0.33043589608775203,-0.054072343889109156
628,0.778598378622039,0.7790607254124653,0.8549395947822455,0.07514159485451512,-0.22525054274995798,-0.33043589608775203,-0.18459028488784146
629,1.7786680803991104,1.6387557067016338,1.3354401475812412,0.07449930191277153,-0.672191805361397,-0.33043589608775203,-0.4456261668853061
630,0.13855376948471337,0.09130474038113073,0.05410534011725243,0.07385700897102794,0.7199652055906199,-0.33043589608775203,0.4679994201058201
631,0.37857049791121045,0.2632437366389644,1.1752732966482426,0.07321471602928435,0.7172274336910094,-0.33043589608775203,0.07644559710962315
632,-0.301476899297198,-0.2525732521345366,-0.586562063614742,0.07321471602928435,1.8842027059000497,0.3736594621950134,-0.054072343889109156
633,0.05854819334254766,0.11586745413224983,-0.4263952126817434,0.07257242308754076,0.4530324453785812,-0.09573744332683022,0.20696353810835544
634,1.1386234712617846,1.0983760041770136,0.5346058929162483,0.07128783720405359,-0.4949210748616071,-0.09573744332683022,-0.3151082258865738
635,1.618656928114779,1.4176912829415618,2.296441253179233,0.07064554426231,-0.5216143508828109,-0.33043589608775203,-0.18459028488784146
636,-0.02145738279961804,0.11586745413224983,-0.26622836174874476,0.07000325132056641,0.5029967825464756,0.1389610094340916,0.07644559710962315
637,0.5785844382666248,0.7053725841591081,1.6557738494472383,0.06807637249533564,-0.027446523003088294,-0.33043589608775203,0.07644559710962315
638,1.1386234712617846,0.9264370079191799,0.8549395947822455,0.06422261484487411,-0.3676146815297118,-0.33043589608775203,-0.18459028488784146
639,2.8987461463894304,2.449325260488564,8.222614737700182,0.06101115013615616,-0.594849749197396,-0.33043589608775203,-0.4456261668853061
640,0.25856213369796194,0.3123691641412026,1.015106445715244,0.060368857194412574,0.47014351975114776,-0.09573744332683022,-0.18459028488784146
